id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;wavelet_db3_llh_invar_level_1_stat_mean;wavelet_db3_llh_invar_level_1_stat_var;wavelet_db3_llh_invar_level_1_stat_skew;wavelet_db3_llh_invar_level_1_stat_kurt;wavelet_db3_llh_invar_level_1_stat_median;wavelet_db3_llh_invar_level_1_stat_min;wavelet_db3_llh_invar_level_1_stat_p10;wavelet_db3_llh_invar_level_1_stat_p90;wavelet_db3_llh_invar_level_1_stat_max;wavelet_db3_llh_invar_level_1_stat_iqr;wavelet_db3_llh_invar_level_1_stat_range;wavelet_db3_llh_invar_level_1_stat_mad;wavelet_db3_llh_invar_level_1_stat_rmad;wavelet_db3_llh_invar_level_1_stat_medad;wavelet_db3_llh_invar_level_1_stat_cov;wavelet_db3_llh_invar_level_1_stat_qcod;wavelet_db3_llh_invar_level_1_stat_energy;wavelet_db3_llh_invar_level_1_stat_rms
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;2.0;0.25;0.25;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.42233;-1099.0;2586.0;231;228;180;101;102;79;1.0;1.0;1.0;362585;-47.98855;-990.0;714.0;231;228;180;101;102;79;1.0;1.0;1.0;362585;-47.98855;-990.0;714.0;231;228;180;1.0;1.0;1.0;-336.42233;-1099.0;2586.0;231;228;180;105;106;83;1.0;1.0;1.0;421736;-80.14848;-999.0;400.0;231;228;180;105;106;83;1.0;1.0;1.0;421985;-79.85122;-1030.0;811.0;0.06910237;223.5374;0.26969465316381863;7.67222467121333;0.072785996;-135.4122;-13.573200225830078;12.782845973968506;141.54317;8.250360012054443;276.95538;8.763418;3.883823;8.763416;216.36258;136.90933117050108;94275770.0;14.95132569729544
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;-2.0;0.25;0.25;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.74606;-1096.0;2633.0;231;228;180;101;102;78;1.0;1.0;1.0;358560;-45.383633;-985.0;715.0;231;228;180;101;102;78;1.0;1.0;1.0;358560;-45.383633;-985.0;715.0;231;228;180;1.0;1.0;1.0;-336.74606;-1096.0;2633.0;231;228;180;97;94;74;1.0;1.0;1.0;303645;-17.76352;-968.0;235.0;231;228;180;97;94;74;1.0;1.0;1.0;303645;-17.76352;-968.0;235.0;-0.09064056;130.67657;0.05725137734466322;12.088201676734823;0.09452347;-135.84299;-8.69616298675537;8.15858345031743;125.675835;6.733572483062744;261.51883;6.485623;2.9598458;6.4828267;-126.11777;52.57224282225399;39681784.0;11.431744971665626
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;0.0;0.25;0.25;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.74606;-1096.0;2633.0;231;228;180;101;102;78;1.0;1.0;1.0;358560;-45.383633;-985.0;715.0;231;228;180;101;102;78;1.0;1.0;1.0;358560;-45.383633;-985.0;715.0;231;228;180;1.0;1.0;1.0;-336.74606;-1096.0;2633.0;231;228;180;101;102;78;1.0;1.0;1.0;358513;-45.45722;-985.0;388.0;231;228;180;101;102;78;1.0;1.0;1.0;358560;-45.383633;-985.0;715.0;-0.17582147;178.95561;0.12410357011491455;9.450071940761806;0.03385997;-135.84299;-11.522096252441404;10.032933807373043;139.41644;7.47479248046875;275.25943;7.695631;3.403564;7.692206;-76.0853;-149.32865920457252;64168990.0;13.378584145517525
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;2.0;0.25;0.25;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.74606;-1096.0;2633.0;231;228;180;101;102;78;1.0;1.0;1.0;358560;-45.383633;-985.0;715.0;231;228;180;101;102;78;1.0;1.0;1.0;358560;-45.383633;-985.0;715.0;231;228;180;1.0;1.0;1.0;-336.74606;-1096.0;2633.0;231;228;180;105;106;82;1.0;1.0;1.0;419039;-78.86154;-1000.0;398.0;231;228;180;105;106;82;1.0;1.0;1.0;419296;-78.541275;-1028.0;839.0;0.064471506;223.39165;0.27059605962029964;7.714148210486725;0.06977173;-135.84299;-13.591822052001952;12.725341606140146;139.41644;8.247668504714966;275.25943;8.758306;3.8815286;8.758305;231.82787;154.06746001701308;93611550.0;14.946430961328668
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;-2.0;0.25;0.5;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-335.99533;-1106.0;2618.0;231;228;180;103;103;78;1.0;1.0;1.0;357985;-46.87004;-983.0;729.0;231;228;180;103;103;78;1.0;1.0;1.0;357985;-46.87004;-983.0;729.0;231;228;180;1.0;1.0;1.0;-335.99533;-1106.0;2618.0;231;228;180;97;95;74;1.0;1.0;1.0;302521;-18.950436;-966.0;245.0;231;228;180;97;95;74;1.0;1.0;1.0;302521;-18.950436;-966.0;245.0;-0.08215896;130.98552;0.050806696407304154;11.930892701701572;0.103905;-117.757996;-8.716704368591309;8.167227745056152;126.18546;6.747715950012207;243.94345;6.494592;2.9589949;6.4915967;-139.3018;47.36287812355662;39627910.0;11.445185376626313
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;0.0;0.25;0.5;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-335.99533;-1106.0;2618.0;231;228;180;103;103;78;1.0;1.0;1.0;357985;-46.87004;-983.0;729.0;231;228;180;103;103;78;1.0;1.0;1.0;357985;-46.87004;-983.0;729.0;231;228;180;1.0;1.0;1.0;-335.99533;-1106.0;2618.0;231;228;180;103;103;78;1.0;1.0;1.0;357943;-46.938625;-983.0;399.0;231;228;180;103;103;78;1.0;1.0;1.0;357985;-46.87004;-983.0;729.0;-0.18083139;179.53177;0.11269460885241686;9.270025775324719;0.04497182;-131.77892;-11.61819610595703;10.124934196472166;141.27696;7.515834212303162;273.05588;7.726235;3.419112;7.7222505;-74.09635;-154.89426462097853;64273850.0;13.400167093852525
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;2.0;0.25;0.5;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-335.99533;-1106.0;2618.0;231;228;180;103;103;78;1.0;1.0;1.0;357985;-46.87004;-983.0;729.0;231;228;180;103;103;78;1.0;1.0;1.0;357985;-46.87004;-983.0;729.0;231;228;180;1.0;1.0;1.0;-335.99533;-1106.0;2618.0;231;228;180;107;107;82;1.0;1.0;1.0;418943;-80.53652;-1000.0;399.0;231;228;180;107;107;82;1.0;1.0;1.0;419193;-80.22018;-1028.0;837.0;0.0704312;224.94968;0.2637115425268045;7.592614929639515;0.08121099;-132.90517;-13.67947597503662;12.881200408935547;141.27696;8.283533334732056;274.18213;8.803839;3.9049494;8.803832;212.94997;141.24988108450927;94243180.0;14.998488898917392
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;-2.0;0.25;0.5;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.31784;-1110.0;2596.0;231;228;180;103;103;78;1.0;1.0;1.0;357395;-48.26439;-989.0;722.0;231;228;180;103;103;78;1.0;1.0;1.0;357395;-48.26439;-989.0;722.0;231;228;180;1.0;1.0;1.0;-336.31784;-1110.0;2596.0;231;228;180;97;94;74;1.0;1.0;1.0;302168;-20.434109;-971.0;245.0;231;228;180;97;94;74;1.0;1.0;1.0;302168;-20.434109;-971.0;245.0;-0.08513002;132.12804;0.047734100774798206;11.790594811666859;0.102880135;-117.46302;-8.8118670463562;8.214165115356446;128.01207;6.762548983097076;245.4751;6.5277247;2.9699426;6.5247593;-135.02518;47.32745901485481;39927056.0;11.495011482304692
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;0.0;0.25;0.5;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.31784;-1110.0;2596.0;231;228;180;103;103;78;1.0;1.0;1.0;357395;-48.26439;-989.0;722.0;231;228;180;103;103;78;1.0;1.0;1.0;357395;-48.26439;-989.0;722.0;231;228;180;1.0;1.0;1.0;-336.31784;-1110.0;2596.0;231;228;180;103;103;78;1.0;1.0;1.0;357348;-48.33998;-989.0;392.0;231;228;180;103;103;78;1.0;1.0;1.0;357395;-48.26439;-989.0;722.0;-0.18384331;180.49657;0.10552090402487178;9.162289177723148;0.040523723;-131.40022;-11.723135375976558;10.190832805633544;141.3254;7.539393663406372;272.72562;7.7569203;3.435645;7.7530336;-73.077995;-168.50330105985603;64512170.0;13.436159189043426
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;2.0;0.25;0.5;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.31784;-1110.0;2596.0;231;228;180;103;103;78;1.0;1.0;1.0;357395;-48.26439;-989.0;722.0;231;228;180;103;103;78;1.0;1.0;1.0;357395;-48.26439;-989.0;722.0;231;228;180;1.0;1.0;1.0;-336.31784;-1110.0;2596.0;231;228;180;107;107;82;1.0;1.0;1.0;418019;-81.74242;-999.0;400.0;231;228;180;107;107;82;1.0;1.0;1.0;418266;-81.43758;-1029.0;768.0;0.07111219;225.91183;0.2633000765460856;7.539973636999141;0.081204414;-131.40022;-13.727195930480956;12.994324493408204;141.3254;8.311214447021484;272.72562;8.829636;3.9202282;8.829626;211.36128;174.50296847311355;94437560.0;15.030532528261446
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;-2.0;0.25;0.5;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.6405;-1107.0;2542.0;231;228;180;101;102;79;1.0;1.0;1.0;362580;-48.009785;-990.0;733.0;231;228;180;101;102;79;1.0;1.0;1.0;362580;-48.009785;-990.0;733.0;231;228;180;1.0;1.0;1.0;-336.6405;-1107.0;2542.0;231;228;180;97;93;75;1.0;1.0;1.0;308004;-21.117008;-970.0;245.0;231;228;180;97;93;75;1.0;1.0;1.0;308004;-21.117008;-970.0;245.0;-0.08731656;133.23563;0.054513186769239656;11.729160398784172;0.094183706;-116.70276;-8.852848625183105;8.261839199066168;129.24109;6.774173200130463;245.94385;6.55574;2.979073;6.552874;-132.19456;53.99587851330017;41039452.0;11.543103724485848
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;0.0;0.25;0.5;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.6405;-1107.0;2542.0;231;228;180;101;102;79;1.0;1.0;1.0;362580;-48.009785;-990.0;733.0;231;228;180;101;102;79;1.0;1.0;1.0;362580;-48.009785;-990.0;733.0;231;228;180;1.0;1.0;1.0;-336.6405;-1107.0;2542.0;231;228;180;101;102;79;1.0;1.0;1.0;362535;-48.080273;-990.0;390.0;231;228;180;101;102;79;1.0;1.0;1.0;362580;-48.009785;-990.0;733.0;-0.17511123;179.88031;0.11039165052691771;9.239422018281822;0.040821355;-131.76372;-11.645042610168456;10.167219734191903;140.72417;7.510086536407471;272.48788;7.7347016;3.4218967;7.730905;-76.59101;-148.40584585376885;65224024.0;13.41308955291397
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;2.0;0.25;0.5;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.6405;-1107.0;2542.0;231;228;180;101;102;79;1.0;1.0;1.0;362580;-48.009785;-990.0;733.0;231;228;180;101;102;79;1.0;1.0;1.0;362580;-48.009785;-990.0;733.0;231;228;180;1.0;1.0;1.0;-336.6405;-1107.0;2542.0;231;228;180;105;106;83;1.0;1.0;1.0;421843;-80.17119;-1000.0;400.0;231;228;180;105;106;83;1.0;1.0;1.0;422095;-79.86407;-1030.0;794.0;0.07093199;223.61778;0.2625409093659323;7.641455483793457;0.08069674;-131.76372;-13.558505058288572;12.842377281188956;140.72417;8.251699924468994;272.48788;8.76861;3.8863313;8.768603;210.81961;170.66311304845215;94333710.0;14.954022805091633
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;-2.0;0.25;0.5;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.96332;-1101.0;2599.0;231;228;180;103;103;78;1.0;1.0;1.0;358489;-45.342728;-986.0;735.0;231;228;180;103;103;78;1.0;1.0;1.0;358489;-45.342728;-986.0;735.0;231;228;180;1.0;1.0;1.0;-336.96332;-1101.0;2599.0;231;228;180;97;95;74;1.0;1.0;1.0;303477;-17.824963;-962.0;242.0;231;228;180;97;95;74;1.0;1.0;1.0;303477;-17.824963;-962.0;242.0;-0.08353718;130.2557;0.05286187106723323;11.970124868667064;0.10516604;-117.8751;-8.6523681640625;8.140764427185074;128.5786;6.726959228515625;246.4537;6.474673;2.9513454;6.4716496;-136.62134;49.241543482434246;39531724.0;11.413267235968307
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;0.0;0.25;0.5;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.96332;-1101.0;2599.0;231;228;180;103;103;78;1.0;1.0;1.0;358489;-45.342728;-986.0;735.0;231;228;180;103;103;78;1.0;1.0;1.0;358489;-45.342728;-986.0;735.0;231;228;180;1.0;1.0;1.0;-336.96332;-1101.0;2599.0;231;228;180;103;103;78;1.0;1.0;1.0;358442;-45.41811;-986.0;400.0;231;228;180;103;103;78;1.0;1.0;1.0;358489;-45.342728;-986.0;735.0;-0.17900479;178.35475;0.111489987799263;9.372000191071937;0.04820534;-131.9461;-11.512552070617676;10.04145641326905;139.79088;7.479361534118652;271.737;7.691426;3.4012249;7.687454;-74.606674;-141.5920778851492;63941324.0;13.356152415631724
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;2.0;0.25;0.5;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.96332;-1101.0;2599.0;231;228;180;103;103;78;1.0;1.0;1.0;358489;-45.342728;-986.0;735.0;231;228;180;103;103;78;1.0;1.0;1.0;358489;-45.342728;-986.0;735.0;231;228;180;1.0;1.0;1.0;-336.96332;-1101.0;2599.0;231;228;180;107;107;82;1.0;1.0;1.0;419136;-78.901596;-1000.0;400.0;231;228;180;107;107;82;1.0;1.0;1.0;419390;-78.589806;-1030.0;819.0;0.07258847;223.37144;0.26642847097697603;7.67255540376677;0.08358649;-131.9461;-13.575857162475586;12.800110816955566;139.79088;8.250864028930664;271.737;8.761671;3.8816912;8.761662;205.89517;170.81428247070554;93625230.0;14.945793284613497
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;-2.0;0.25;0.75;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.21606;-1103.0;2461.0;231;228;180;103;102;78;1.0;1.0;1.0;358079;-46.843822;-993.0;732.0;231;228;180;103;102;78;1.0;1.0;1.0;358079;-46.843822;-993.0;732.0;231;228;180;1.0;1.0;1.0;-336.21606;-1103.0;2461.0;231;228;180;97;94;74;1.0;1.0;1.0;302600;-18.906057;-963.0;243.0;231;228;180;97;94;74;1.0;1.0;1.0;302600;-18.906057;-963.0;243.0;-0.08449412;130.81332;0.05088356194363877;11.740331732915289;0.10882504;-138.85258;-8.751921272277832;8.17504053115845;118.68638;6.771907806396484;257.53897;6.509972;2.976084;6.506902;-135.36285;44.1368293548956;39586276.0;11.437677905752704
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;0.0;0.25;0.75;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.21606;-1103.0;2461.0;231;228;180;103;102;78;1.0;1.0;1.0;358079;-46.843822;-993.0;732.0;231;228;180;103;102;78;1.0;1.0;1.0;358079;-46.843822;-993.0;732.0;231;228;180;1.0;1.0;1.0;-336.21606;-1103.0;2461.0;231;228;180;103;102;78;1.0;1.0;1.0;358029;-46.924088;-993.0;385.0;231;228;180;103;102;78;1.0;1.0;1.0;358079;-46.843822;-993.0;732.0;-0.17719248;179.24428;0.10043028830981279;9.187961531907524;0.046541635;-138.85258;-11.644482612609862;10.088652229309094;137.95009;7.5442421436309814;276.80267;7.7345185;3.4347446;7.730634;-75.557465;-275.55052901989814;64185892.0;13.389386796481633
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;2.0;0.25;0.75;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.21606;-1103.0;2461.0;231;228;180;103;102;78;1.0;1.0;1.0;358079;-46.843822;-993.0;732.0;231;228;180;103;102;78;1.0;1.0;1.0;358079;-46.843822;-993.0;732.0;231;228;180;1.0;1.0;1.0;-336.21606;-1103.0;2461.0;231;228;180;107;106;82;1.0;1.0;1.0;418977;-80.39397;-1000.0;400.0;231;228;180;107;106;82;1.0;1.0;1.0;419230;-80.077255;-1024.0;856.0;0.0689304;224.4724;0.25002016248947856;7.535028129510655;0.086144745;-138.85258;-13.657820701599116;12.881344985961917;137.95009;8.327160835266113;276.80267;8.80827;3.918611;8.808248;217.35551;103.9582460234308;94050776.0;14.98256257537372
phantom;;6.B;CT;6.B;-1.0;0;10.0;-1;-2.0;0.25;0.75;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.53757;-1105.0;2440.0;231;228;180;103;102;78;1.0;1.0;1.0;357528;-48.37023;-988.0;735.0;231;228;180;103;102;78;1.0;1.0;1.0;357528;-48.37023;-988.0;735.0;231;228;180;1.0;1.0;1.0;-336.53757;-1105.0;2440.0;231;228;180;97;94;74;1.0;1.0;1.0;302396;-20.602713;-965.0;242.0;231;228;180;97;94;74;1.0;1.0;1.0;302396;-20.602713;-965.0;242.0;-0.08610705;132.14099;0.0504516184526893;11.608307379487156;0.11055268;-137.17062;-8.85714340209961;8.252563953399658;118.93168;6.772663593292236;256.1023;6.547299;2.9884477;6.544087;-133.49962;42.78271438339453;39961150.0;11.495582397667793
