id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;wavelet_db3_hhh_invar_level_2_stat_mean;wavelet_db3_hhh_invar_level_2_stat_var;wavelet_db3_hhh_invar_level_2_stat_skew;wavelet_db3_hhh_invar_level_2_stat_kurt;wavelet_db3_hhh_invar_level_2_stat_median;wavelet_db3_hhh_invar_level_2_stat_min;wavelet_db3_hhh_invar_level_2_stat_p10;wavelet_db3_hhh_invar_level_2_stat_p90;wavelet_db3_hhh_invar_level_2_stat_max;wavelet_db3_hhh_invar_level_2_stat_iqr;wavelet_db3_hhh_invar_level_2_stat_range;wavelet_db3_hhh_invar_level_2_stat_mad;wavelet_db3_hhh_invar_level_2_stat_rmad;wavelet_db3_hhh_invar_level_2_stat_medad;wavelet_db3_hhh_invar_level_2_stat_cov;wavelet_db3_hhh_invar_level_2_stat_qcod;wavelet_db3_hhh_invar_level_2_stat_energy;wavelet_db3_hhh_invar_level_2_stat_rms
phantom;;7.B;CT;7.B;-1.0;0;5.0;-1;0.0;0.75;0.75;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.12872;-1164.0;2917.0;217;213;180;100;100;78;1.0;1.0;1.0;358203;-48.287815;-973.0;739.0;217;213;180;100;100;78;1.0;1.0;1.0;358203;-48.287815;-973.0;739.0;217;213;180;1.0;1.0;1.0;-305.12872;-1164.0;2917.0;217;213;180;100;100;78;1.0;1.0;1.0;358161;-48.357983;-973.0;399.0;217;213;180;100;100;78;1.0;1.0;1.0;358203;-48.287815;-973.0;739.0;-0.038062286;293.486;-0.017342413041720857;5.047572986869284;-0.010460138;-157.54347;-17.17654800415039;17.035593032836914;166.97607;13.419486045837402;324.51953;11.196063;5.9579906;11.196028;-450.08945;-1137.2626687141355;105115740.0;17.131474230012603
phantom;;7.B;CT;7.B;-1.0;0;5.0;-1;2.0;0.75;0.75;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.12872;-1164.0;2917.0;217;213;180;100;100;78;1.0;1.0;1.0;358203;-48.287815;-973.0;739.0;217;213;180;100;100;78;1.0;1.0;1.0;358203;-48.287815;-973.0;739.0;217;213;180;1.0;1.0;1.0;-305.12872;-1164.0;2917.0;217;213;180;104;104;82;1.0;1.0;1.0;418800;-81.51779;-1000.0;400.0;217;213;180;104;104;82;1.0;1.0;1.0;419042;-81.207634;-1017.0;766.0;0.019228067;352.88162;0.014416323814950949;4.87125374098474;-0.0039323345;-157.54347;-19.14427833557129;19.224250984191894;175.99524;14.470273852348328;333.5387;12.28318;6.5086913;12.283159;976.9647;761.8445563010337;147786990.0;18.78515437341029
phantom;;7.B;CT;7.B;-1.0;0;5.0;-1;-2.0;0.75;0.75;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.48196;-1158.0;2877.0;217;213;180;100;100;79;1.0;1.0;1.0;363256;-48.025238;-973.0;725.0;217;213;180;100;100;79;1.0;1.0;1.0;363256;-48.025238;-973.0;725.0;217;213;180;1.0;1.0;1.0;-305.48196;-1158.0;2877.0;217;213;180;95;91;75;1.0;1.0;1.0;308533;-21.025057;-973.0;248.0;217;213;180;95;91;75;1.0;1.0;1.0;308533;-21.025057;-973.0;248.0;0.015339265;235.3845;-0.006933376288073683;5.362006099036037;0.002481699;-133.91193;-14.931090354919434;14.984152603149413;132.7575;12.261863231658936;266.66943;10.01887;5.381283;10.018862;1000.19434;313.93818901002305;72623950.0;15.342252576295948
phantom;;7.B;CT;7.B;-1.0;0;5.0;-1;0.0;0.75;0.75;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.48196;-1158.0;2877.0;217;213;180;100;100;79;1.0;1.0;1.0;363256;-48.025238;-973.0;725.0;217;213;180;100;100;79;1.0;1.0;1.0;363256;-48.025238;-973.0;725.0;217;213;180;1.0;1.0;1.0;-305.48196;-1158.0;2877.0;217;213;180;100;100;79;1.0;1.0;1.0;363216;-48.091637;-973.0;399.0;217;213;180;100;100;79;1.0;1.0;1.0;363256;-48.025238;-973.0;725.0;-0.041009456;290.30603;-0.018676141203955113;5.077620436550113;-0.013294607;-148.31934;-17.02321147918701;16.948323249816895;155.1709;13.24890148639679;303.49023;11.108658;5.892249;11.108621;-415.47418;-1735.0147680971634;105444410.0;17.03841887387695
phantom;;7.B;CT;7.B;-1.0;0;5.0;-1;2.0;0.75;0.75;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.48196;-1158.0;2877.0;217;213;180;100;100;79;1.0;1.0;1.0;363256;-48.025238;-973.0;725.0;217;213;180;100;100;79;1.0;1.0;1.0;363256;-48.025238;-973.0;725.0;217;213;180;1.0;1.0;1.0;-305.48196;-1158.0;2877.0;217;213;180;104;104;83;1.0;1.0;1.0;422775;-80.29915;-1000.0;399.0;217;213;180;104;104;83;1.0;1.0;1.0;423007;-80.00279;-1017.0;771.0;0.022142474;348.7231;0.010176397471909206;4.890865697293922;0.0004929304;-163.90886;-18.93914222717285;19.051187133789096;167.83315;14.402205467224121;331.742;12.198442;6.4577036;12.198424;843.36237;265.6780929762062;147431620.0;18.674142297903693
phantom;;7.B;CT;7.B;-1.0;0;5.0;-1;-2.0;0.75;0.75;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.83542;-1182.0;2838.0;217;213;180;100;100;78;1.0;1.0;1.0;359221;-45.293304;-968.0;740.0;217;213;180;100;100;78;1.0;1.0;1.0;359221;-45.293304;-968.0;740.0;217;213;180;1.0;1.0;1.0;-305.83542;-1182.0;2838.0;217;213;180;95;91;74;1.0;1.0;1.0;304022;-17.734556;-967.0;243.0;217;213;180;95;91;74;1.0;1.0;1.0;304022;-17.734556;-967.0;243.0;0.016565295;228.80424;-0.00379577182777459;5.284766789465605;0.005436778;-143.96954;-14.763287448883055;14.87177000045777;126.7143;12.199667572975159;270.68384;9.914899;5.3478394;9.914893;913.13055;360.035282942532;69561610.0;15.126285754456505
phantom;;7.B;CT;7.B;-1.0;0;5.0;-1;0.0;0.75;0.75;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.83542;-1182.0;2838.0;217;213;180;100;100;78;1.0;1.0;1.0;359221;-45.293304;-968.0;740.0;217;213;180;100;100;78;1.0;1.0;1.0;359221;-45.293304;-968.0;740.0;217;213;180;1.0;1.0;1.0;-305.83542;-1182.0;2838.0;217;213;180;100;100;78;1.0;1.0;1.0;359179;-45.36211;-968.0;400.0;217;213;180;100;100;78;1.0;1.0;1.0;359221;-45.293304;-968.0;740.0;-0.040198985;291.261;-0.014512149356742693;5.115003599256413;-0.013494968;-151.96489;-17.11505241394043;16.994002914428712;164.61206;13.296334266662598;316.57697;11.139729;5.915327;11.139701;-424.54727;-555.976273078917;104615420.0;17.06641850633055
phantom;;7.B;CT;7.B;-1.0;0;5.0;-1;2.0;0.75;0.75;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.83542;-1182.0;2838.0;217;213;180;100;100;78;1.0;1.0;1.0;359221;-45.293304;-968.0;740.0;217;213;180;100;100;78;1.0;1.0;1.0;359221;-45.293304;-968.0;740.0;217;213;180;1.0;1.0;1.0;-305.83542;-1182.0;2838.0;217;213;180;104;104;82;1.0;1.0;1.0;419948;-78.6536;-1000.0;400.0;217;213;180;104;104;82;1.0;1.0;1.0;420191;-78.350655;-1015.0;766.0;0.020568153;347.68472;0.0071592376619189985;4.91689014335506;0.0060023665;-177.3852;-19.023837089538574;19.112671661376954;171.58864;14.433966517448425;348.97382;12.20839;6.4843144;12.208378;906.56195;407.89537566996694;146009700.0;18.64631813709917
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;-2.0;0.0;0.0;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.60608;-1093.0;2714.0;231;228;180;102;102;78;1.0;1.0;1.0;358331;-47.063248;-977.0;705.0;231;228;180;102;102;78;1.0;1.0;1.0;358331;-47.063248;-977.0;705.0;231;228;180;1.0;1.0;1.0;-336.60608;-1093.0;2714.0;231;228;180;97;94;74;1.0;1.0;1.0;303030;-18.92676;-967.0;235.0;231;228;180;97;94;74;1.0;1.0;1.0;303030;-18.92676;-967.0;235.0;0.017123861;241.91492;0.001391453602191569;5.291661955929243;0.00848588;-135.42664;-15.214873886108398;15.277603626251231;143.30394;12.461073756217957;278.7306;10.177771;5.46309;10.177769;908.30066;-15222.23139653415;73307570.0;15.553623896546307
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;0.0;0.0;0.0;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.60608;-1093.0;2714.0;231;228;180;102;102;78;1.0;1.0;1.0;358331;-47.063248;-977.0;705.0;231;228;180;102;102;78;1.0;1.0;1.0;358331;-47.063248;-977.0;705.0;231;228;180;1.0;1.0;1.0;-336.60608;-1093.0;2714.0;231;228;180;102;102;78;1.0;1.0;1.0;358284;-47.136753;-977.0;389.0;231;228;180;102;102;78;1.0;1.0;1.0;358331;-47.063248;-977.0;705.0;-0.03732947;305.9446;-0.02338948825964917;5.021318957195783;-0.0020720959;-169.36705;-17.668742752075197;17.57980346679688;167.44003;13.616304874420166;336.80707;11.43504;6.073492;11.434983;-468.56473;-387.99235033560694;109615570.0;17.491313033609135
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;2.0;0.0;0.0;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.60608;-1093.0;2714.0;231;228;180;102;102;78;1.0;1.0;1.0;358331;-47.063248;-977.0;705.0;231;228;180;102;102;78;1.0;1.0;1.0;358331;-47.063248;-977.0;705.0;231;228;180;1.0;1.0;1.0;-336.60608;-1093.0;2714.0;231;228;180;106;106;82;1.0;1.0;1.0;418994;-80.62418;-1000.0;400.0;231;228;180;106;106;82;1.0;1.0;1.0;419242;-80.32172;-1033.0;790.0;0.018472878;367.44208;0.013177491419481002;4.969001709079031;0.013264805;-204.46262;-19.67846546173096;19.822881698608402;208.03462;14.75706684589386;412.49725;12.553953;6.6643043;12.553953;1037.6715;751.3382960773484;153956180.0;19.168788066277692
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;-2.0;0.0;0.0;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.93143;-1094.0;2721.0;231;228;180;102;102;78;1.0;1.0;1.0;357702;-48.53451;-976.0;708.0;231;228;180;102;102;78;1.0;1.0;1.0;357702;-48.53451;-976.0;708.0;231;228;180;1.0;1.0;1.0;-336.93143;-1094.0;2721.0;231;228;180;97;94;74;1.0;1.0;1.0;302687;-20.4822;-969.0;238.0;231;228;180;97;94;74;1.0;1.0;1.0;302687;-20.4822;-969.0;238.0;0.013032083;244.62129;-0.0001821140518961293;5.3474965095938565;-0.0059717894;-156.26375;-15.2370210647583;15.264081764221215;139.50125;12.40660047531128;295.765;10.201535;5.4559455;10.201518;1200.1438;469.02201031113674;74043740.0;15.640380010808215
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;0.0;0.0;0.0;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.93143;-1094.0;2721.0;231;228;180;102;102;78;1.0;1.0;1.0;357702;-48.53451;-976.0;708.0;231;228;180;102;102;78;1.0;1.0;1.0;357702;-48.53451;-976.0;708.0;231;228;180;1.0;1.0;1.0;-336.93143;-1094.0;2721.0;231;228;180;102;102;78;1.0;1.0;1.0;357659;-48.602417;-976.0;393.0;231;228;180;102;102;78;1.0;1.0;1.0;357702;-48.53451;-976.0;708.0;-0.03823699;306.38855;-0.022857334577048204;4.994185845493556;-0.014083862;-161.46924;-17.601310729980465;17.522179412841798;155.71686;13.586042404174805;317.1861;11.430692;6.0661225;11.430667;-457.7755;-334.4955446765048;109583150.0;17.504000420692194
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;2.0;0.0;0.0;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-336.93143;-1094.0;2721.0;231;228;180;102;102;78;1.0;1.0;1.0;357702;-48.53451;-976.0;708.0;231;228;180;102;102;78;1.0;1.0;1.0;357702;-48.53451;-976.0;708.0;231;228;180;1.0;1.0;1.0;-336.93143;-1094.0;2721.0;231;228;180;106;106;82;1.0;1.0;1.0;417931;-81.84266;-1000.0;399.0;231;228;180;106;106;82;1.0;1.0;1.0;418177;-81.54275;-1034.0;812.0;0.019435039;368.1924;0.015329722871636035;4.926196984598546;0.0045990944;-177.66061;-19.669336318969727;19.65479850769043;205.47343;14.695381164550781;383.13403;12.540107;6.63547;12.5401;987.3066;511.90884175207214;153879150.0;19.18834856906608
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;-2.0;0.0;0.0;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-337.2563;-1094.0;2697.0;231;228;180;102;102;79;1.0;1.0;1.0;362646;-48.044125;-975.0;714.0;231;228;180;102;102;79;1.0;1.0;1.0;362646;-48.044125;-975.0;714.0;231;228;180;1.0;1.0;1.0;-337.2563;-1094.0;2697.0;231;228;180;98;94;75;1.0;1.0;1.0;308307;-21.030476;-966.0;234.0;231;228;180;98;94;75;1.0;1.0;1.0;308307;-21.030476;-966.0;234.0;0.009243323;247.05856;-0.003551516867111836;5.405488596308434;-0.013079748;-169.73224;-15.325091552734374;15.313526153564453;156.491;12.437737464904785;326.22324;10.239759;5.47078;10.239736;1700.4812;440.94779727490953;76169900.0;15.718098696364411
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;0.0;0.0;0.0;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-337.2563;-1094.0;2697.0;231;228;180;102;102;79;1.0;1.0;1.0;362646;-48.044125;-975.0;714.0;231;228;180;102;102;79;1.0;1.0;1.0;362646;-48.044125;-975.0;714.0;231;228;180;1.0;1.0;1.0;-337.2563;-1094.0;2697.0;231;228;180;102;102;79;1.0;1.0;1.0;362600;-48.116035;-975.0;392.0;231;228;180;102;102;79;1.0;1.0;1.0;362646;-48.044125;-975.0;714.0;-0.031871464;302.82706;-0.023787692468066887;5.007799798168982;-0.018073179;-169.73224;-17.411760330200195;17.34294700622559;162.26958;13.447228074073792;332.00183;11.338292;5.998468;11.338284;-546.00336;-1168.3309856966785;109805460.0;17.401955751648998
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;2.0;0.0;0.0;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-337.2563;-1094.0;2697.0;231;228;180;102;102;79;1.0;1.0;1.0;362646;-48.044125;-975.0;714.0;231;228;180;102;102;79;1.0;1.0;1.0;362646;-48.044125;-975.0;714.0;231;228;180;1.0;1.0;1.0;-337.2563;-1094.0;2697.0;231;228;180;106;106;83;1.0;1.0;1.0;421656;-80.21803;-1000.0;398.0;231;228;180;106;106;83;1.0;1.0;1.0;421905;-79.92591;-1034.0;793.0;0.0153612;363.99445;0.012243454387733239;4.969440389475363;-0.004666567;-189.69751;-19.429184913635254;19.46096134185791;192.79747;14.610581040382385;382.495;12.454771;6.5827475;12.454756;1242.0018;1423.8366732884908;153480510.0;19.078642816547596
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;-2.0;0.0;0.0;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-337.58148;-1094.0;2674.0;231;228;180;102;102;78;1.0;1.0;1.0;358773;-45.463623;-974.0;705.0;231;228;180;102;102;78;1.0;1.0;1.0;358773;-45.463623;-974.0;705.0;231;228;180;1.0;1.0;1.0;-337.58148;-1094.0;2674.0;231;228;180;97;94;74;1.0;1.0;1.0;303869;-17.587885;-966.0;233.0;231;228;180;97;94;74;1.0;1.0;1.0;303869;-17.587885;-966.0;233.0;0.018777633;239.53735;0.002647553862029093;5.289075775858237;-0.0050846934;-126.44468;-15.136604690551756;15.236937713623048;142.3458;12.377564907073975;268.79047;10.125407;5.4370756;10.12538;824.225;415.80782353789226;72788090.0;15.477006230122264
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;0.0;0.0;0.0;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-337.58148;-1094.0;2674.0;231;228;180;102;102;78;1.0;1.0;1.0;358773;-45.463623;-974.0;705.0;231;228;180;102;102;78;1.0;1.0;1.0;358773;-45.463623;-974.0;705.0;231;228;180;1.0;1.0;1.0;-337.58148;-1094.0;2674.0;231;228;180;102;102;78;1.0;1.0;1.0;358730;-45.531055;-974.0;397.0;231;228;180;102;102;78;1.0;1.0;1.0;358773;-45.463623;-974.0;705.0;-0.036435634;303.8538;-0.023670019613493003;5.039171521019522;-0.019094348;-174.1978;-17.51473903656006;17.468643951416023;169.23395;13.496959686279297;343.43176;11.371711;6.0233016;11.371697;-478.41632;-512.2784258010805;109001944.0;17.431440304413528
phantom;;7.B;CT;7.B;-1.0;0;10.0;-1;2.0;0.0;0.0;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-337.58148;-1094.0;2674.0;231;228;180;102;102;78;1.0;1.0;1.0;358773;-45.463623;-974.0;705.0;231;228;180;102;102;78;1.0;1.0;1.0;358773;-45.463623;-974.0;705.0;231;228;180;1.0;1.0;1.0;-337.58148;-1094.0;2674.0;231;228;180;106;106;82;1.0;1.0;1.0;419170;-78.948;-1000.0;400.0;231;228;180;106;106;82;1.0;1.0;1.0;419413;-78.65337;-1031.0;797.0;0.017143292;362.63626;0.011771726139245582;4.949607738524152;-0.0043902462;-202.31848;-19.497670936584473;19.628060722351083;199.07773;14.672142148017883;401.3962;12.464196;6.612727;12.464174;1110.8141;949.9096929049387;152006370.0;19.0430187399769
